"URls","Size","# of Outlinks","Content-Type"
"https://www.washingtonpost.com/news/wonk/wp/2017/08/11/anthem-to-leave-virginias-obamacare-marketplace-next-year/","154286","34","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/08/04/trump-has-a-plan-to-make-health-insurance-more-expensive-for-you-and-the-government/","154213","30","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/08/08/large-employers-say-health-plans-will-cost-more-than-14000-for-an-employee-in-2018/","153197","29","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/08/07/rural-appalachia-lags-the-rest-of-the-country-in-infant-mortality-and-life-expectancy/","157783","39","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/09/25/how-insurance-companies-can-help-fight-the-opioid-epidemic/","151753","29","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/09/21/the-new-republican-plan-to-repeal-obamacare-is-the-worst-one-yet/","157104","33","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/09/20/pfizer-sues-johnson-johnson-alleging-anticompetitive-practices-to-maintain-a-drug-monopoly/","156566","33","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/08/01/what-happened-to-the-750-pill-that-catapulted-pharma-bro-martin-shkreli-to-infamy/","156221","36","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/09/07/epipen-maker-failed-to-investigate-product-failures-associated-with-patient-deaths-fda-says/","157497","35","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/08/27/major-drug-study-opens-up-vast-new-opportunities-in-combating-heart-disease/","158762","29","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/08/01/trump-is-clueless-about-health-care-republicans-are-worse/","157027","39","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/08/15/ending-obamacare-subsidies-would-increase-premiums-by-20-percent-in-2018-cbo-says/","154754","31","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/09/05/more-than-half-of-rural-counties-dont-have-a-hospital-where-women-can-give-birth/","156365","37","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/08/11/study-one-in-eight-american-adults-are-alcoholics/","156863","35","text/html;charset=UTF-8"
"https://www.washingtonpost.com/national/why-cant-we-get-out-of-here-airports-in-puerto-rico-other-islands-damaged-and-slow-to-recover/2017/09/27/44d83cb4-a2e8-11e7-8cfe-d5b912fabc99_story.html?hpid=hp_hp-top-table-main_mariatrapped-1025pm%3Ahomepage%2Fstory&utm_term=.900aca357728","196891","30","text/html;charset=UTF-8"
"https://www.washingtonpost.com/amphtml/news/wonk/wp/2017/09/28/lawrence-summers-trump-could-help-puerto-rico-with-the-stroke-of-a-pen-why-hasnt-he/","42892","42","text/html; charset=utf-8"
"https://www.washingtonpost.com/news/post-politics/wp/2017/09/28/trump-waives-shipping-restrictions-for-puerto-rico-for-hurricane-relief/?hpid=hp_no-name_no-name%3Apage%2Fbreaking-news-bar&tid=a_breakingnews&utm_term=.d461a03c11b6","157930","33","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/03/15/one-reason-you-might-be-better-off-driving-for-uber-than-in-a-taxi/","156075","31","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/07/14/yes-stricter-driving-laws-really-do-make-us-safer/","159718","35","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/07/13/why-highways-have-become-the-center-of-civil-rights-protest/","164324","44","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/10/25/the-real-story-behind-those-ridiculous-first-class-cabins-in-viral-videos/","156956","34","text/html;charset=UTF-8"
"https://www.washingtonpost.com/people/darla-cameron/","72111","59","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/03/29/where-noisy-roads-and-airports-take-the-biggest-toll-on-our-health-and-sanity/","157435","39","text/html;charset=UTF-8"
"https://www.washingtonpost.com/people/jim-tankersley/","73530","62","text/html;charset=UTF-8"
"https://www.washingtonpost.com/people/emily-badger/","72370","60","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/04/06/trump-considers-borrowing-much-more-than-300-billion-to-fund-u-s-construction-projects-potentially-alarming-republicans/","158799","29","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/category/labor/","188687","87","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/07/01/new-jersey-declares-a-state-of-emergency-over-its-crummy-roads/","156203","39","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/06/29/these-states-take-the-most-drivingselfies-and-they-need-to-stop/","156918","33","text/html;charset=UTF-8"
"https://www.washingtonpost.com/people/philipp-alvares-de-souza-soares/","66086","48","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/07/02/paris-just-banned-all-cars-made-before-1997/","154639","35","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/03/03/transit-systems-are-growing-too-complex-for-the-human-mind/","156117","35","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/11/02/donald-trump-has-a-zany-plan-to-fix-flints-water-for-free/","157877","33","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/03/15/we-actually-know-what-washington-would-look-like-if-the-metro-system-didnt-exist/","155366","30","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/11/09/paul-ryan-might-not-be-happy-about-the-first-item-on-the-agenda-in-trumps-victory-speech/","154944","33","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/02/25/how-much-of-your-life-youre-wasting-on-your-commute/","163386","54","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/01/15/the-inequality-of-sidewalks/","154542","35","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/02/23/how-cheap-gas-is-going-to-ruin-your-morning/","156361","35","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/06/15/why-free-parking-is-a-big-problem/","154200","34","text/html;charset=UTF-8"
"https://www.washingtonpost.com/people/lydia-depillis/","71033","57","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/02/11/lets-get-rid-of-drive-throughs/","154184","36","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/01/22/it-is-totally-rational-to-freak-out-about-snow-in-washington/","155275","33","text/html;charset=UTF-8"
"https://www.washingtonpost.com/business/economy/move-your-money-move-society/2017/03/31/68cb95c8-036d-11e7-b9fa-ed727b644a0b_story.html?utm_term=.09b151644007","169392","37","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/09/27/since-2013-minorities-and-americans-without-college-degrees-showed-greatest-gains-in-wealth-federal-reserve-report-shows/?utm_term=.829bd5bdba9c","161058","34","text/html;charset=UTF-8"
"https://www.washingtonpost.com/amphtml/news/wonk/wp/2017/09/28/black-and-hispanic-families-are-making-more-money-but-they-still-lag-far-behind-whites/","49113","44","text/html; charset=utf-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/09/18/white-people-are-really-confident-things-are-getting-better-for-black-people/?utm_term=.62dc1e9ee291","157377","33","text/html;charset=UTF-8"
"https://www.washingtonpost.com/amphtml/news/wonk/wp/2017/09/28/the-languages-that-let-you-say-more-with-less/","43929","50","text/html; charset=utf-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/09/27/the-gop-tax-plan-explained-in-simplest-possible-terms/?utm_term=.7b6c95d4d0b1","157166","29","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/09/28/the-one-surefire-way-to-grow-your-wealth-in-the-u-s/?utm_term=.efa257afabad","153287","36","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/09/13/trump-says-his-tax-break-will-get-companies-to-hire-more-workers-companies-say-it-wont/?utm_term=.d441bbb48b01","158400","35","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/09/07/trump-called-the-estate-tax-a-tremendous-burden-on-family-farmers-heres-the-truth/?utm_term=.a4773d29cbb3","153431","31","text/html;charset=UTF-8"
"https://www.washingtonpost.com/amphtml/news/wonk/wp/2017/09/28/9-ways-trumps-tax-plan-is-a-gift-to-the-rich-including-himself/","50368","47","text/html; charset=utf-8"
"https://www.washingtonpost.com/news/fact-checker/wp/2017/09/28/fact-checking-president-trumps-tax-speech-in-indianapolis/?tid=pm_pop&utm_term=.b38324fbfda4","179124","52","text/html;charset=UTF-8"
"https://www.washingtonpost.com/business/economy/gop-tax-document-reveals-plan-for-massive-tax-cuts-preserves-key-deductions/2017/09/27/684ea40e-a387-11e7-ade1-76d061d56efa_story.html?hpid=hp_hp-top-table-main_taxes-1045a%3Ahomepage%2Fstory&utm_term=.4b0e17d4a621","163321","31","text/html;charset=UTF-8"
"https://www.washingtonpost.com/national/4-year-old-boy-critically-wounded-after-shooting-himself/2017/09/27/19c7848c-a38b-11e7-b573-8ec86cdfe1ed_story.html?utm_term=.75dbe27d2525","150242","25","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/post-nation/wp/2017/09/21/4-year-old-fatally-shot-herself-with-handgun-found-in-grandmothers-purse/?utm_term=.a046a698ab37","124353","65","text/html;charset=UTF-8"
"https://www.washingtonpost.com/amphtml/news/wonk/wp/2017/09/29/american-toddlers-are-still-shooting-people-on-a-weekly-basis-this-year/","45274","52","text/html; charset=utf-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/03/07/gun-control-what-works-what-doesnt-and-what-remains-open-for-debate/?utm_term=.15b023ad9e68","158249","42","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/10/20/toddlers-have-shot-at-least-50-people-this-year/?utm_term=.2071b734dcf2","158718","43","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2015/10/14/people-are-getting-shot-by-toddlers-on-a-weekly-basis-this-year/?utm_term=.21723024554d","169961","94","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/02/24/how-racial-bias-could-be-hurting-silicon-valleys-bottom-line/","166020","47","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/12/04/democrats-can-look-forward-to-the-coming-republican-era-being-a-disaster-for-republican-voters/","202076","32","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/04/04/if-white-america-is-in-crisis-what-have-black-americans-been-living-through/","159268","33","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/12/09/americas-destiny-has-never-been-so-obvious/","159897","38","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/09/18/white-people-are-really-confident-things-are-getting-better-for-black-people/","157377","32","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/12/19/five-ways-of-redrawing-the-map-that-would-change-the-2016-election/","162323","46","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/02/16/the-biggest-beneficiaries-of-the-government-safety-net-working-class-whites/","157135","31","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/11/29/the-real-reason-americans-stopped-spitting-on-asian-americans-and-started-praising-them/","173053","31","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/03/30/the-places-where-americans-are-dying-faster-than-theyre-being-born/","155456","39","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/12/29/the-asian-american-advantage-that-is-actually-an-illusion/","161341","36","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/11/22/who-exactly-is-the-white-working-class-and-what-do-they-believe-good-questions/","171635","54","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/category/immigration-2/","190517","84","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/01/25/wealthy-hispanics-the-consumers-companies-are-now-courting/","161081","34","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/01/12/its-not-the-white-working-class-that-is-hurting-the-most/","157046","41","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/12/06/who-gets-hurt-when-part-time-work-becomes-the-new-normal/","157838","32","text/html;charset=UTF-8"
"https://www.washingtonpost.com/people/jeff-guo/","71482","57","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/02/28/upper-class-elites-might-hate-trump-but-they-were-key-to-his-success/","163376","29","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/01/27/why-black-and-brown-americans-may-suffer-the-most-from-a-trump-hiring-freeze/","161113","39","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2016/12/20/why-asian-americans-arent-as-rich-as-they-seem/","161082","38","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/06/06/states-with-more-black-people-have-less-generous-welfare-benefits-study-says/","164196","33","text/html;charset=UTF-8"
"https://www.washingtonpost.com/graphics/2017/politics/tax-breaks/","104956","201","text/html"
"https://www.washingtonpost.com/news/wonk/wp/2017/09/26/half-of-americans-think-president-trumps-tax-plan-will-favor-the-wealthy/?utm_term=.26e58929a727","157394","36","text/html;charset=UTF-8"
"https://www.washingtonpost.com/amphtml/news/wonk/wp/2017/09/26/republican-to-unveil-broad-tax-cuts-put-off-tough-decisions/","50058","40","text/html; charset=utf-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/09/25/trumps-tax-reform-looks-like-tax-cuts-for-the-rich/","157709","36","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/09/26/by-age-3-inequality-is-clear-rich-kids-attend-school-poor-kids-stay-with-a-grandparent/","158679","36","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/09/15/african-americans-are-the-only-racial-group-in-u-s-still-making-less-than-they-did-in-2000/","156606","34","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/category/education-2/","187289","90","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/09/15/this-is-the-most-important-economic-fight-going-on-right-now/","156089","28","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/09/14/mnuchin-eclipses-past-travel-backlash-with-pricey-request-european-honeymoon-by-military-jet/","157629","32","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/09/20/the-fed-is-about-to-do-something-it-has-never-done-before/","154974","28","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/09/20/in-sign-of-u-s-economys-strength-fed-to-start-reducing-4-5-trillion-balance-sheet/","155005","28","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/09/19/the-simple-way-to-tell-whether-trumps-tax-plan-is-for-the-little-guy-or-the-1-percent/","162715","40","text/html;charset=UTF-8"
"https://www.washingtonpost.com/amphtml/news/get-there/wp/2017/09/19/investors-have-gotten-a-boost-from-the-fed-for-9-years-that-ends-wednesday/","46570","39","text/html; charset=utf-8"
"https://www.washingtonpost.com/business/economy/a-first-lesson-on-the-stock-market-dont-run-from-a-good-sale/2017/07/21/cb2be684-6c98-11e7-b9e2-2056e768a7e5_story.html?utm_term=.9b0d5746b16d","163441","39","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/business/wp/2017/08/02/dow-jones-crosses-over-22000-for-first-time/?utm_term=.150c82c55687","157386","31","text/html;charset=UTF-8"
"https://www.washingtonpost.com/business/economy/your-mutual-fund-manager-just-doesnt-matter-much-anymore/2017/08/07/f3cda63a-7b9e-11e7-83c7-5bd5460f0d7e_story.html?utm_term=.42e7ecd72a51","156414","32","text/html;charset=UTF-8"
"https://www.washingtonpost.com/amphtml/news/get-there/wp/2017/09/28/i-finally-got-the-equifax-credit-monitoring-service-why-i-still-dont-feel-safe/","45880","41","text/html; charset=utf-8"
"https://www.washingtonpost.com/news/get-there/wp/2017/09/19/equifax-says-its-overwhelmed-its-customers-say-they-are-getting-the-runaround/?utm_term=.64b432840755","156241","32","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/get-there/wp/2017/09/21/equifax-has-offered-free-credit-monitoring-after-its-epic-data-breach-heres-what-happened-when-some-people-tried-to-sign-up/?utm_term=.b1157f68e8e4","163758","39","text/html;charset=UTF-8"
